Shipment Date,HS Code,Estimated HS Code,Product,Shipper Standarised Name,Shipper,Outbound Country,Inbound Country,Net Weight (kg),Shipment Value (USD),Port of Unlading
"Jan 23, 2023",40169304,NA,NA,NA,NA,NA,Mexico,NA,1310.4,NA
"Jan 23, 2023",85443099,NA,NA,NA,NA,NA,Mexico,NA,778.35,NA
"Jan 23, 2023",73181999,NA,NA,NA,NA,NA,Mexico,NA,127.06,NA
"Jan 23, 2023",85389099,NA,NA,NA,NA,NA,Mexico,NA,127711.93,NA
"Jan 23, 2023",48237003,NA,NA,NA,NA,NA,Mexico,NA,681.82,NA
"Jan 23, 2023",90259001,NA,NA,NA,NA,NA,Mexico,NA,11134.31,NA
"Jan 23, 2023",73202005,NA,NA,NA,NA,NA,Mexico,NA,1193.38,NA
"Jan 23, 2023",39219099,NA,NA,NA,NA,NA,Mexico,NA,87.81,NA
"Jan 23, 2023",85369099,NA,NA,NA,NA,NA,Mexico,NA,1266.89,NA
"Jan 23, 2023",40169304,NA,NA,NA,NA,NA,Mexico,NA,1503.1,NA
"Jan 23, 2023",87089103,NA,NA,NA,NA,NA,Mexico,NA,791.49,NA
"Jan 23, 2023",38249999,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,Ellsworth Adhesives Specialty Chemical Distribution Inc,United States,Mexico,NA,13513.5,NA
"Jan 23, 2023",32141001,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,Ellsworth Adhesives Specialty Chemical Distribution Inc,United States,Mexico,NA,26397.58,NA
"Jan 23, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,759.54,NA
"Jan 23, 2023",87089999,NA,NA,NA,NA,NA,Mexico,NA,2847.4,NA
"Jan 23, 2023",39269099,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,52.41,NA
"Jan 23, 2023",90259001,NA,NA,NA,NA,NA,Mexico,NA,1149.29,NA
"Jan 23, 2023",39173291,NA,NA,NA,NA,NA,Mexico,NA,7.2,NA
"Jan 23, 2023",85443099,NA,NA,NA,NA,NA,Mexico,NA,372.04,NA
"Jan 23, 2023",85364199,NA,NA,NA,NA,NA,Mexico,NA,282.55,NA
"Jan 23, 2023",39269099,NA,NA,NA,NA,NA,Mexico,NA,120.02,NA
"Jan 23, 2023",84834009,NA,NA,Woorim Machinery Company,"Woorim Machinery Co.,Ltd",South Korea,Mexico,NA,9241.67,NA
"Jan 23, 2023",84099910,NA,NA,NA,NA,NA,Mexico,NA,11924.44,NA
"Jan 23, 2023",38249999,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,Ellsworth Adhesives Specialty Chemical Distribution Inc,United States,Mexico,NA,381.24,NA
"Jan 23, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,902.47,NA
"Jan 23, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,57.02,NA
"Jan 23, 2023",87089999,NA,NA,NA,NA,NA,Mexico,NA,198.79,NA
"Jan 23, 2023",73182999,NA,NA,NA,NA,NA,Mexico,NA,3120.86,NA
"Jan 23, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,15659.38,NA
"Jan 23, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,898.53,NA
"Jan 23, 2023",85285901,NA,NA,NA,NA,NA,Mexico,NA,38636.26,NA
"Jan 23, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,329.11,NA
"Jan 23, 2023",73181606,NA,NA,NA,NA,NA,Mexico,NA,1243.09,NA
"Jan 23, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,1167.05,NA
"Jan 23, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,677.51,NA
"Jan 23, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,41.3,NA
"Jan 23, 2023",85369099,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,343.3,NA
"Jan 23, 2023",85369099,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,1377.72,NA
"Jan 23, 2023",39269099,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,377.25,NA
"Jan 23, 2023",87089999,NA,NA,NA,NA,NA,Mexico,NA,122.02,NA
"Jan 23, 2023",73181599,NA,NA,NA,NA,NA,Mexico,NA,3943.3,NA
"Jan 23, 2023",84212301,NA,NA,NA,NA,NA,Mexico,NA,6695.01,NA
"Jan 23, 2023",32089099,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,"Ellsworth Adhesives Specialty Chemical Distribution,Inc",United States,Mexico,NA,12.72,NA
"Jan 23, 2023",32061999,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,"Ellsworth Adhesives Specialty Chemical Distribution,Inc",United States,Mexico,NA,132.42,NA
"Jan 23, 2023",32141001,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,"Ellsworth Adhesives Specialty Chemical Distribution,Inc",United States,Mexico,NA,1118.5,NA
"Jan 23, 2023",84136099,NA,NA,NA,NA,NA,Mexico,NA,264446.25,NA
"Jan 23, 2023",84099904,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,39639.41,NA
"Jan 23, 2023",85444299,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,43.62,NA
"Jan 23, 2023",85389005,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,681.08,NA
"Jan 23, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,1195.38,NA
"Jan 23, 2023",84841001,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,106.51,NA
"Jan 23, 2023",40169304,NA,NA,NA,NA,NA,Mexico,NA,3089.75,NA
"Jan 23, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,2909.93,NA
"Jan 23, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,1865.21,NA
"Jan 23, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,1219.76,NA
"Jan 23, 2023",84669399,NA,NA,Positech,Positech Corporation,United States,Mexico,NA,616.97,NA
"Jan 23, 2023",87089999,NA,NA,NA,NA,NA,Mexico,NA,2125.28,NA
"Jan 23, 2023",84821099,NA,NA,NA,NA,NA,Mexico,NA,6715.97,NA
"Jan 23, 2023",84822099,NA,NA,NA,NA,NA,Mexico,NA,2515.55,NA
"Jan 23, 2023",84829999,NA,NA,NA,NA,NA,Mexico,NA,6051.5,NA
"Jan 23, 2023",84822099,NA,NA,NA,NA,NA,Mexico,NA,21149.87,NA
"Jan 23, 2023",85371004,NA,NA,NA,NA,NA,Mexico,NA,30382.92,NA
"Jan 23, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,33229.69,NA
"Jan 23, 2023",73182403,NA,NA,John Deere Mexico S Ar L,John Deere Mexico S.Ar.L.,Luxembourg,Mexico,NA,1764.89,NA
"Jan 23, 2023",84254999,NA,NA,John Deere Mexico S Ar L,John Deere Mexico S.Ar.L.,Luxembourg,Mexico,NA,6505.71,NA
"Jan 23, 2023",73182999,NA,NA,John Deere Mexico S Ar L,John Deere Mexico S.Ar.L.,Luxembourg,Mexico,NA,1500.75,NA
"Jan 23, 2023",87089999,NA,NA,John Deere Mexico S Ar L,John Deere Mexico S.Ar.L.,Luxembourg,Mexico,NA,39538.53,NA
"Jan 23, 2023",84339004,NA,NA,NA,NA,NA,Mexico,NA,8220.06,NA
"Jan 23, 2023",87089999,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,625.57,NA
"Jan 23, 2023",87082906,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,420.25,NA
"Jan 23, 2023",90261007,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,199.79,NA
"Jan 23, 2023",84149010,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,1698.9,NA
"Jan 23, 2023",84133099,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,15518.94,NA
"Jan 23, 2023",330000,NA, Fork 60 Hv Fork Frame Weldment,NA,John Deere,Mexico,Brazil,NA,0,"Santos, Brazil"
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,19.21,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.14,NA
"Jan 23, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,28,NA
"Jan 23, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,1,NA
"Jan 23, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,49,NA
"Jan 23, 2023",39269099,NA,NA,Prote Sa De Cv,Prote Sa De Cv,Mexico,United States,NA,1475,NA
"Jan 23, 2023",73269099,NA,NA,Prote Sa De Cv,Prote Sa De Cv,Mexico,United States,NA,1360,NA
"Jan 23, 2023",44219999,NA,NA,Prote Sa De Cv,Prote Sa De Cv,Mexico,United States,NA,40,NA
"Jan 23, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,2,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.07,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,20.14,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.07,NA
"Jan 23, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,430.72,NA
"Jan 23, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,430.72,NA
"Jan 23, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,430.72,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.07,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.07,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.07,NA
"Jan 23, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,285.51,NA
"Jan 23, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,430.72,NA
"Jan 23, 2023",84831008,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,430.72,NA
"Jan 23, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.07,NA
"Jan 22, 2023",NA,870899,Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$Deere,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery Co,Japan,United States,238263,7349915.5,"Galveston, Texas"
"Jan 22, 2023",NA,870899,New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery Co,Japan,United States,47652,1469964.5,"Galveston, Texas"
"Jan 22, 2023",NA,870870,Autp Parts,Chromewell Engineering Pvt Ltd,Chromewell Engineering Ltd,India,United States,38,62.17,"New York/Newark Area, Newark, New Jersey"
"Jan 22, 2023",NA,870899,Tractor Spare Parts,Bharat Gears Ltd,Bharat Gears Limited,India,United States,961,6340.73,"New York/Newark Area, Newark, New Jersey"
"Jan 22, 2023",820840,NA,Autoparts,Bwa Sa,Bwa S.A.,Argentina,United States,413,1302.73,"Houston, Texas"
"Jan 22, 2023",732690,NA,Tool Box Wood Declaration Ncm,John Deere Mexico Sarl,John Deere Mexico Sarl,Mexico,Brazil,2510,NA,"Houston, Texas"
"Jan 22, 2023",84190000,NA, Radiator Module Oil Cooler,Zhejiang Yinlun Machinery Company Limited,Zhejiang Yinlun Machinery Co Ltd,China,Brazil,NA,299000,"Santos, Brazil"
"Jan 22, 2023",40110000,NA, New Tyres,Trelleborg,Trelleborg,China,Brazil,NA,408000,"Santos, Brazil"
"Jan 22, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,414.14,NA
"Jan 22, 2023",40093106,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,2063.48,NA
"Jan 22, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,8555.54,NA
"Jan 22, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,1398.32,NA
"Jan 22, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,5596.69,NA
"Jan 22, 2023",330000,NA, Excavators Parts Grader Blades,Black Cat Equipment Suzhou Limited,Black Cat Equipment Suzhou Ltd,China,Brazil,NA,0,"Santos, Brazil"
"Jan 22, 2023",40110000,NA, New Tyres,Trelleborg,Trelleborg,China,Brazil,NA,115000,"Santos, Brazil"
"Jan 21, 2023",87085099,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",87042391,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",87088099,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",85371098,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",850131,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",854430,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",84812010,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",84879090,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",843141,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",843699,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",82029980,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",820240,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",39199080,NA,NA,NA,NA,NA,United Kingdom,NA,NA,NA
"Jan 21, 2023",NA,870899,Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$Deere$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator$$New John Deere Excavator,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery Co,Japan,United States,448411,13832542,"Tacoma, Washington"
"Jan 21, 2023",NA,870899,New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan$$New John Deere Hydraulic Excavator Japan,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery Co,Japan,United States,23580,727393.7,"Tacoma, Washington"
"Jan 21, 2023",84099949,NA, Connecting Rod Assembly For Diesel Engine,NA,John Deere Brasil Ltda,Brazil,United States,NA,100000,"New York, United States"
"Jan 21, 2023",73181900,NA, Pc Adjuster Esticador,NA,Kohler & Kohler Industria Metalurgica Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 21, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,445000,"New York, United States"
"Jan 21, 2023",330000,NA, Adhesive Loctite Hysol 9160 Amines Solid Corrosive,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,231000,"New York, United States"
"Jan 21, 2023",84212300,NA, Blind Oleo Lubrif M806418,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,186000,"New York, United States"
"Jan 21, 2023",87087090,NA, Tractor Wheels,Wheels India Limited,Wheels India Ltd,India,Brazil,NA,0,"Santos, Brazil"
"Jan 21, 2023",40117090,NA, New Pneumatic Tires,Atc Tires Pvt Limited,Atc Tires Pvt Ltd,India,Brazil,NA,0,"Santos, Brazil"
"Jan 21, 2023",330000,NA, Loader 644G Parts,John Deere Jiamusi Agricultural Machinery Co Ltd,John Deere,China,Brazil,NA,0,"Santos, Brazil"
"Jan 21, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,1726.63,NA
"Jan 21, 2023",84133099,NA,NA,Concentric Chivilcoy S A,Concentric Chivilcoy S.A,Argentina,Mexico,NA,19994.5,NA
"Jan 21, 2023",84139113,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,207.63,NA
"Jan 21, 2023",90261007,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,676.36,NA
"Jan 21, 2023",84099999,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,4565.42,NA
"Jan 21, 2023",90318099,NA,NA,NA,NA,NA,Mexico,NA,254.65,NA
"Jan 21, 2023",85371099,NA,NA,NA,NA,NA,Mexico,NA,1125.17,NA
"Jan 21, 2023",84099904,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,39639.41,NA
"Jan 21, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,3955.23,NA
"Jan 21, 2023",84099901,NA,NA,John Deere Unite De Orleans Saran,"John Deere, Unite De Orleans-Saran",France,Mexico,NA,51490.13,NA
"Jan 21, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,15708.97,NA
"Jan 21, 2023",84133099,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,35164.73,NA
"Jan 21, 2023",84133099,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,29723.21,NA
"Jan 21, 2023",84830000,NA, New Ergopower Transmission,Zf,Zf,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 21, 2023",84339090,NA, Tube Assy Rh 30Xd,Screw Industria Metalmecanica Eirel,Screw Industria Metalmecanica Sa,Brazil,United States,NA,0,"New York, United States"
"Jan 21, 2023",35061090,NA, Adhesive Loctite Hysol 9160 5Lb Adhesive Loctite Hysol,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 21, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,26000,"New York, United States"
"Jan 21, 2023",39199090,NA, Amines Liquid Corrosive,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,32600,"New York, United States"
"Jan 21, 2023",84099914,NA, Gear Boxes For Trucks,NA,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 21, 2023",84212300,NA, Filtro Blind Do Oleo Lubrifica,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,171000,"New York, United States"
"Jan 21, 2023",39231090,NA, Returnable Container Rcd09 Plastic Tote,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 21, 2023",84000000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,57700,"New York, United States"
"Jan 21, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,36800,"New York, United States"
"Jan 21, 2023",84219999,NA, Fuel Filter Element For Agricultural Machinery,NA,Dhl Global Forwarding,United Kingdom,Brazil,NA,0,"Santos, Brazil"
"Jan 20, 2023",842952,NA,New John Deere Mini Excavator Hydraulic Japan,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery,Japan,United States,159831,1350488.5,"Savannah, Georgia"
"Jan 20, 2023",63071001,NA,NA,NA,NA,NA,Mexico,NA,563.29,NA
"Jan 20, 2023",61143002,NA,NA,Hisco Inc,Hisco,United States,Mexico,NA,3674.39,NA
"Jan 20, 2023",39269099,NA,NA,Hisco Inc,Hisco,United States,Mexico,NA,284.2,NA
"Jan 20, 2023",84834009,NA,NA,Woorim Machinery Company,"Woorim Machinery Co.,Ltd",South Korea,Mexico,NA,9439.2,NA
"Jan 20, 2023",85444299,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,1180.58,NA
"Jan 20, 2023",27101902,NA,NA,Nortech Lubricant Distribution Solutions,Nortech Lubricant Distribution Solutions,United States,Mexico,NA,5192.96,NA
"Jan 20, 2023",73269099,NA,NA,NA,NA,NA,Mexico,NA,125.14,NA
"Jan 20, 2023",83023091,NA,NA,NA,NA,NA,Mexico,NA,1482.58,NA
"Jan 20, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,5376.32,NA
"Jan 20, 2023",84099904,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,33156.94,NA
"Jan 20, 2023",85285901,NA,NA,NA,NA,NA,Mexico,NA,14390.82,NA
"Jan 20, 2023",73269099,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,10.1,NA
"Jan 20, 2023",85444299,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,1180.58,NA
"Jan 20, 2023",84099903,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,7279.94,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,41323.85,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,153580.16,NA
"Jan 20, 2023",84821099,NA,NA,Bharat Gears Limited,Bharat Gears Limited,India,Mexico,NA,2113.31,NA
"Jan 20, 2023",84834009,NA,NA,Bharat Gears Limited,Bharat Gears Limited,India,Mexico,NA,1113.31,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,4234.58,NA
"Jan 20, 2023",84099911,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,12917.45,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,10684.47,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,6338.21,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,3703.15,NA
"Jan 20, 2023",84099911,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,5064.19,NA
"Jan 20, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,15767.13,NA
"Jan 20, 2023",84099911,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,8472.15,NA
"Jan 20, 2023",84099903,NA,NA,Basso S A,Basso S.A,United States,Mexico,NA,67264.09,NA
"Jan 20, 2023",84089001,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,231310.52,NA
"Jan 20, 2023",84099904,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,16828.94,NA
"Jan 20, 2023",84099903,NA,NA,Basso S A,Basso S.A,United States,Mexico,NA,37973.21,NA
"Jan 20, 2023",84089001,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,39262.38,NA
"Jan 20, 2023",84339010,NA, Pieces For Automotive Industry Tcu40125 Shaft Deck Lift Midz Rev H 311122 Hs,Schulz Sa,Schulz Sa,Brazil,United States,NA,261000,"Charleston, United States"
"Jan 20, 2023",330000,NA, 524K Parts 644G Parts,John Deere Jiamusi Agricultural Machinery Co Ltd,John Deere,China,Brazil,NA,0,"Santos, Brazil"
"Jan 20, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,26,NA
"Jan 20, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,23,NA
"Jan 20, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,12,NA
"Jan 20, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,48,NA
